order_item_id,order_id,product_id,quantity,unit_price,total_price,customer_id,order_date,payment_method,product_name,category,price,customer_name,city,gender,age
ITEM110037,ORD23776,PROD1047,8,2285.28,18282.24,CUST4791,2023-12-26,Card,Placeat,Home,2285.28,Zayan Atwal,Hyderabad,Other,60
ITEM110038,ORD20297,PROD1107,4,4785.24,19140.96,CUST2449,2024-10-07,Card,Quaerat,Fashion,4785.24,Zehaan Datta,Pune,Female,21
ITEM110039,ORD17737,PROD1178,3,3893.15,11679.45,CUST1528,2024-12-08,COD,Deleniti,Electronics,3893.15,Sudiksha Rana,Pune,Female,38
ITEM110040,ORD21289,PROD1277,3,4533.34,13600.02,CUST3634,2023-09-12,UPI,Vitae,Fashion,4533.34,Nakul Rastogi,Mumbai,Other,20
ITEM110041,ORD15310,PROD1131,5,3587.01,17935.05,CUST2440,2024-03-24,Card,Maiores,Fashion,3587.01,Zansi Chakrabarti,Hyderabad,Female,24
ITEM110042,ORD20114,PROD1199,9,3271.74,29445.66,CUST4413,2024-06-13,UPI,Nobis,Groceries,3271.74,Rachana Ghosh,Pune,Female,50
ITEM110043,ORD10233,PROD1240,7,4778.79,33451.53,CUST1406,2025-01-19,NetBanking,Nam,Groceries,4778.79,Yauvani Rajagopalan,Pune,Other,64
ITEM110044,ORD16798,PROD1263,8,325.36,2602.88,CUST3515,2024-09-04,UPI,Dolores,Electronics,325.36,Veer Desai,Pune,Male,48
ITEM110045,ORD20430,PROD1178,4,3893.15,15572.6,CUST1520,2024-01-18,Card,Deleniti,Electronics,3893.15,Ekapad Karpe,Hyderabad,Male,20
ITEM110046,ORD21394,PROD1005,2,3427.98,6855.96,CUST1291,2025-09-10,COD,Magni,Fashion,3427.98,William Date,Pune,Other,36
ITEM110047,ORD10575,PROD1208,1,2471.88,2471.88,CUST1225,2024-05-26,UPI,Optio,Fashion,2471.88,Charvi Dani,Chennai,Female,39
ITEM110048,ORD24233,PROD1125,3,626.25,1878.75,CUST5051,2023-08-10,NetBanking,Unde,Home,626.25,Vansha Gopal,Mumbai,Female,42
ITEM110049,ORD14951,PROD1148,6,1002.06,6012.36,CUST2070,2023-11-10,UPI,Inventore,Groceries,1002.06,Bhavika Saini,Chennai,Male,55
ITEM110050,ORD15818,PROD1017,1,4469.71,4469.71,CUST1716,2024-02-19,NetBanking,Quis,Home,4469.71,Sneha Mukherjee,Pune,Female,51
ITEM110051,ORD20869,PROD1008,8,4741.88,37935.04,CUST1028,2025-07-14,Card,Officia,Fashion,4741.88,Mitesh Reddy,Mumbai,Female,65
ITEM110052,ORD16602,PROD1148,7,1002.06,7014.42,CUST4274,2025-03-31,NetBanking,Inventore,Groceries,1002.06,Megha Randhawa,Chennai,Male,18
ITEM110053,ORD21520,PROD1064,2,2746.66,5493.32,CUST1271,2023-04-13,NetBanking,Doloremque,Fashion,2746.66,Rachit Loyal,Pune,Other,58
ITEM110054,ORD14603,PROD1072,10,1223.57,12235.7,CUST2960,2024-06-19,COD,Reiciendis,Groceries,1223.57,Kritika Hora,Bengaluru,Male,26
ITEM110055,ORD10932,PROD1009,3,3461.14,10383.42,CUST1737,2023-03-07,Card,Exercitationem,Fashion,3461.14,Kevin Chokshi,Hyderabad,Female,46
ITEM110056,ORD22996,PROD1270,9,823.99,7415.91,CUST3081,2024-09-17,NetBanking,Quia,Electronics,823.99,Amara Ramakrishnan,Chennai,Male,42
ITEM110057,ORD20855,PROD1082,10,3248.1,32481.0,CUST5561,2023-01-08,Card,Qui,Fashion,3248.1,Nathaniel Badami,Bengaluru,Male,53
ITEM110058,ORD24865,PROD1102,5,232.42,1162.1,CUST2032,2024-09-27,COD,Saepe,Fashion,232.42,Daksha Bansal,Pune,Female,58
ITEM110059,ORD16644,PROD1143,3,2409.9,7229.7,CUST2430,2022-12-02,COD,Aut,Fashion,2409.9,Yauvani Andra,Chennai,Female,30
ITEM110060,ORD24421,PROD1152,4,4899.54,19598.16,CUST2760,2025-02-12,Card,Ex,Groceries,4899.54,Pushti Gupta,Mumbai,Other,56
ITEM110061,ORD13399,PROD1200,8,3087.05,24696.4,CUST4729,2024-11-30,NetBanking,Voluptatem,Fashion,3087.05,Jeevika Deshmukh,Pune,Male,47
ITEM110062,ORD12742,PROD1131,9,3587.01,32283.09,CUST2871,2025-07-27,COD,Maiores,Fashion,3587.01,Yadavi Bhat,Hyderabad,Female,25
ITEM110063,ORD10695,PROD1114,7,3339.09,23373.63,CUST2371,2023-02-02,Card,Dolore,Home,3339.09,Farhan Tripathi,Pune,Other,59
ITEM110064,ORD14013,PROD1244,2,1210.8,2421.6,CUST5493,2023-02-20,UPI,Nisi,Home,1210.8,Ucchal Taneja,Bengaluru,Other,33
ITEM110065,ORD20052,PROD1142,10,3060.45,30604.5,CUST2586,2023-01-05,Card,Alias,Home,3060.45,Jason Kara,Mumbai,Other,18
ITEM110066,ORD12514,PROD1111,6,2209.72,13258.32,CUST4113,2023-12-30,UPI,Occaecati,Home,2209.72,Sai Prabhu,Bengaluru,Male,22
ITEM110067,ORD13179,PROD1103,6,3335.25,20011.5,CUST2292,2024-07-14,Card,Blanditiis,Home,3335.25,Varsha Master,Mumbai,Male,57
ITEM110068,ORD24299,PROD1182,2,2159.95,4319.9,CUST2930,2023-09-29,COD,Sit,Electronics,2159.95,Neel Jha,Pune,Male,59
ITEM110069,ORD14015,PROD1068,6,4119.0,24714.0,CUST1034,2023-03-26,Card,Asperiores,Home,4119.0,Vihaan Mitra,Mumbai,Male,20
ITEM110070,ORD21721,PROD1282,4,2895.52,11582.08,CUST5098,2022-11-26,UPI,Nemo,Groceries,2895.52,Bimala Devi,Pune,Female,64
ITEM110071,ORD23967,PROD1170,1,3691.51,3691.51,CUST2496,2024-03-02,UPI,Blanditiis,Groceries,3691.51,Abdul Dutt,Chennai,Other,31
ITEM110072,ORD19497,PROD1124,7,1841.58,12891.06,CUST4862,2025-10-21,COD,Voluptatem,Home,1841.58,Abeer Pillai,Pune,Female,43
ITEM110073,ORD10054,PROD1267,4,170.83,683.32,CUST3298,2024-09-06,UPI,Similique,Fashion,170.83,Yamini Din,Hyderabad,Other,64
ITEM110074,ORD17723,PROD1213,8,4243.83,33950.64,CUST3400,2023-11-01,Card,Voluptatum,Fashion,4243.83,Jasmit Deep,Bengaluru,Male,20
ITEM110075,ORD21872,PROD1245,10,664.94,6649.4,CUST1920,2024-10-16,NetBanking,Aspernatur,Groceries,664.94,Janani Bajwa,Bengaluru,Male,58
ITEM110076,ORD24594,PROD1016,3,2581.93,7745.79,CUST2832,2023-11-18,COD,Ut,Electronics,2581.93,Maanas Warrior,Bengaluru,Other,27
ITEM110077,ORD23055,PROD1004,7,2746.46,19225.22,CUST2120,2024-07-31,COD,Commodi,Fashion,2746.46,Arin Singh,Chennai,Other,27
ITEM110078,ORD22283,PROD1288,3,3376.8,10130.4,CUST4290,2025-06-08,COD,Soluta,Home,3376.8,Victor Mukherjee,Hyderabad,Female,52
ITEM110079,ORD14841,PROD1069,7,1643.69,11505.83,CUST2445,2023-05-03,Card,Similique,Home,1643.69,Nachiket Tella,Pune,Male,47
ITEM110080,ORD10646,PROD1105,9,1349.39,12144.51,CUST2626,2024-11-26,COD,Aliquam,Electronics,1349.39,Chavvi Kala,Mumbai,Other,30
ITEM110081,ORD12264,PROD1023,3,2050.0,6150.0,CUST4646,2023-03-29,COD,Alias,Fashion,2050.0,Hritik Chaudhuri,Mumbai,Female,36
ITEM110082,ORD13479,PROD1221,9,3590.66,32315.94,CUST4244,2025-04-03,Card,Esse,Home,3590.66,Yadavi Dash,Hyderabad,Female,20
ITEM110083,ORD12126,PROD1015,9,997.64,8978.76,CUST5350,2024-06-22,COD,A,Home,997.64,Samarth Chadha,Mumbai,Female,60
ITEM110084,ORD15951,PROD1272,2,2463.29,4926.58,CUST5636,2024-06-23,NetBanking,Accusamus,Home,2463.29,Arin Dixit,Mumbai,Female,41
ITEM110085,ORD20334,PROD1082,6,3248.1,19488.6,CUST2860,2025-04-07,NetBanking,Qui,Fashion,3248.1,Banjeet Tiwari,Mumbai,Male,54
ITEM110086,ORD19005,PROD1140,8,3050.51,24404.08,CUST4765,2022-12-07,Card,Vero,Groceries,3050.51,Logan Sridhar,Pune,Other,55
ITEM110087,ORD23964,PROD1121,1,3347.35,3347.35,CUST2329,2025-09-23,Card,Id,Home,3347.35,Wishi Gill,Hyderabad,Female,32
ITEM110088,ORD13286,PROD1173,10,3699.86,36998.6,CUST1926,2024-03-19,UPI,Reprehenderit,Groceries,3699.86,Ikbal Singh,Bengaluru,Female,58
ITEM110089,ORD15835,PROD1047,4,2285.28,9141.12,CUST2504,2023-08-27,UPI,Placeat,Home,2285.28,Aayush Bedi,Mumbai,Male,52
ITEM110090,ORD16048,PROD1247,7,1865.62,13059.34,CUST2334,2024-04-17,Card,Reprehenderit,Groceries,1865.62,Wridesh Sane,Chennai,Other,63
ITEM110091,ORD12451,PROD1162,10,2276.21,22762.1,CUST4353,2022-12-14,Card,Adipisci,Groceries,2276.21,Jairaj Kulkarni,Pune,Male,51
ITEM110092,ORD22089,PROD1033,6,299.93,1799.58,CUST1614,2024-07-23,Card,Fuga,Fashion,299.93,Hamsini Dave,Pune,Male,58
ITEM110093,ORD18088,PROD1065,3,1387.72,4163.16,CUST1477,2025-04-23,UPI,Minima,Groceries,1387.72,Vasudha Mistry,Chennai,Female,24
ITEM110094,ORD22788,PROD1147,6,159.34,956.04,CUST3955,2025-01-14,COD,Consequatur,Electronics,159.34,Chanchal Ratta,Chennai,Other,60
ITEM110095,ORD13035,PROD1006,4,2549.51,10198.04,CUST5450,2023-08-31,COD,Dignissimos,Fashion,2549.51,Zansi Sen,Mumbai,Other,33
ITEM110096,ORD16778,PROD1167,6,2295.54,13773.24,CUST2262,2025-02-09,Card,Molestiae,Fashion,2295.54,Udant Sheth,Chennai,Male,39
ITEM110097,ORD18708,PROD1283,7,2364.48,16551.36,CUST3467,2025-07-28,Card,Maxime,Groceries,2364.48,David Saini,Pune,Male,42
ITEM110098,ORD10929,PROD1170,6,3691.51,22149.06,CUST2614,2023-07-16,COD,Blanditiis,Groceries,3691.51,Pushti Seth,Bengaluru,Male,56
ITEM110099,ORD13610,PROD1244,9,1210.8,10897.2,CUST4796,2025-03-02,UPI,Nisi,Home,1210.8,Theodore Anne,Pune,Female,51
ITEM110100,ORD16360,PROD1184,6,1753.73,10522.38,CUST5411,2023-09-20,COD,Et,Home,1753.73,Oscar Varughese,Hyderabad,Other,32
ITEM110101,ORD11133,PROD1048,7,1997.9,13985.3,CUST4468,2024-12-12,NetBanking,Velit,Fashion,1997.9,Amruta Shroff,Bengaluru,Other,49
ITEM110102,ORD22716,PROD1012,1,948.18,948.18,CUST1038,2023-04-06,Card,Consequuntur,Home,948.18,Barkha Panchal,Pune,Other,46
ITEM110103,ORD22673,PROD1046,5,3864.45,19322.25,CUST1912,2024-02-26,Card,Laborum,Groceries,3864.45,Ronith Jani,Mumbai,Other,36
ITEM110104,ORD17388,PROD1072,2,1223.57,2447.14,CUST3807,2025-03-05,UPI,Reiciendis,Groceries,1223.57,Yasti Mittal,Bengaluru,Male,55
ITEM110105,ORD21023,PROD1137,4,1346.58,5386.32,CUST4358,2024-11-04,COD,Ipsam,Fashion,1346.58,Netra Tandon,Pune,Male,58
ITEM110106,ORD21778,PROD1163,10,1981.2,19812.0,CUST5368,2025-06-04,UPI,Sint,Fashion,1981.2,Lajita Ratta,Chennai,Other,59
ITEM110107,ORD14842,PROD1237,1,2037.32,2037.32,CUST5785,2025-01-20,NetBanking,Repellendus,Electronics,2037.32,Ikbal Halder,Bengaluru,Male,33
ITEM110108,ORD21755,PROD1268,4,4633.46,18533.84,CUST2800,2024-03-19,UPI,Magni,Home,4633.46,Mohini Karan,Pune,Female,22
ITEM110109,ORD17721,PROD1113,5,3940.66,19703.3,CUST2037,2025-06-18,COD,Hic,Home,3940.66,Logan Morar,Chennai,Male,53
ITEM110110,ORD11606,PROD1032,1,1517.99,1517.99,CUST1389,2024-02-25,Card,Itaque,Electronics,1517.99,Kritika Barman,Hyderabad,Male,64
ITEM110111,ORD10939,PROD1075,1,4592.8,4592.8,CUST1327,2023-07-11,Card,Dolore,Groceries,4592.8,Bhavini Reddy,Bengaluru,Male,51
ITEM110112,ORD20916,PROD1297,7,1677.08,11739.56,CUST2645,2023-11-02,NetBanking,Adipisci,Home,1677.08,Advik Prasad,Pune,Female,23
ITEM110113,ORD11725,PROD1266,3,2406.44,7219.32,CUST3312,2024-08-10,UPI,Corrupti,Groceries,2406.44,Harish Mody,Chennai,Female,52
ITEM110114,ORD14113,PROD1152,10,4899.54,48995.4,CUST3114,2024-08-23,Card,Ex,Groceries,4899.54,Rushil Mukherjee,Bengaluru,Other,19
ITEM110115,ORD22206,PROD1163,4,1981.2,7924.8,CUST2192,2025-03-23,COD,Sint,Fashion,1981.2,Isha Karan,Hyderabad,Male,37
ITEM110116,ORD13893,PROD1094,1,3929.4,3929.4,CUST3848,2024-02-28,COD,Minus,Fashion,3929.4,Ucchal Varghese,Chennai,Other,49
ITEM110117,ORD11340,PROD1118,3,3123.46,9370.38,CUST3923,2023-03-04,Card,Non,Groceries,3123.46,Jatin Sanghvi,Mumbai,Other,63
ITEM110118,ORD15427,PROD1006,2,2549.51,5099.02,CUST5814,2025-06-17,NetBanking,Dignissimos,Fashion,2549.51,Chandran Chatterjee,Pune,Male,50
ITEM110119,ORD20143,PROD1034,10,4441.64,44416.4,CUST4450,2024-01-09,COD,Provident,Electronics,4441.64,Xalak Samra,Hyderabad,Female,44
ITEM110120,ORD14514,PROD1018,7,1433.44,10034.08,CUST4379,2023-03-11,NetBanking,Ad,Fashion,1433.44,Anika Bose,Pune,Other,45
ITEM110121,ORD21566,PROD1285,2,4189.26,8378.52,CUST1713,2024-04-17,COD,Consectetur,Groceries,4189.26,Ridhi Nazareth,Hyderabad,Male,44
ITEM110122,ORD24603,PROD1022,1,1341.02,1341.02,CUST3061,2023-05-11,UPI,Labore,Electronics,1341.02,Netra Ghosh,Bengaluru,Other,20
ITEM110123,ORD19152,PROD1246,8,4265.88,34127.04,CUST1363,2024-06-12,NetBanking,Itaque,Home,4265.88,Jyoti Raj,Bengaluru,Other,23
ITEM110124,ORD18268,PROD1057,9,2200.9,19808.1,CUST4384,2024-11-20,UPI,Est,Fashion,2200.9,Lipika Brahmbhatt,Mumbai,Male,54
ITEM110125,ORD14646,PROD1105,2,1349.39,2698.78,CUST2971,2025-10-14,Card,Aliquam,Electronics,1349.39,Daksha Parmar,Bengaluru,Male,32
ITEM110126,ORD12561,PROD1129,8,4260.41,34083.28,CUST2716,2024-03-10,COD,A,Fashion,4260.41,Noah Chandra,Bengaluru,Other,46
ITEM110127,ORD20827,PROD1240,5,4778.79,23893.95,CUST1861,2025-08-11,Card,Nam,Groceries,4778.79,Pranav Roy,Chennai,Male,30
ITEM110128,ORD22857,PROD1273,4,612.55,2450.2,CUST2222,2025-02-24,Card,Consequuntur,Groceries,612.55,Wridesh Devi,Pune,Female,50
ITEM110129,ORD18579,PROD1258,8,4736.5,37892.0,CUST3608,2024-06-01,UPI,Dolorem,Home,4736.5,Chanakya Bajwa,Chennai,Other,38
ITEM110130,ORD23443,PROD1050,6,4002.16,24012.96,CUST5827,2023-02-13,NetBanking,Aperiam,Fashion,4002.16,Mugdha Dugar,Chennai,Female,27
ITEM110131,ORD21871,PROD1017,8,4469.71,35757.68,CUST4994,2025-03-20,Card,Quis,Home,4469.71,Urvi Shukla,Pune,Other,43
ITEM110132,ORD18981,PROD1209,5,4542.21,22711.05,CUST5006,2024-03-27,Card,Repudiandae,Fashion,4542.21,Raagini Garg,Chennai,Female,58
ITEM110133,ORD18024,PROD1016,3,2581.93,7745.79,CUST4201,2023-04-23,UPI,Ut,Electronics,2581.93,Dhruv Koshy,Pune,Female,47
ITEM110134,ORD16046,PROD1022,1,1341.02,1341.02,CUST3306,2025-05-09,COD,Labore,Electronics,1341.02,Pratyush Bhandari,Mumbai,Female,51
ITEM110135,ORD12245,PROD1296,10,2238.14,22381.4,CUST1721,2023-06-22,UPI,Enim,Home,2238.14,Hemal D’Alia,Mumbai,Other,62
ITEM110136,ORD20547,PROD1109,10,3331.09,33310.9,CUST1322,2023-04-17,COD,Itaque,Fashion,3331.09,Nihal Kade,Chennai,Male,52
ITEM110137,ORD19281,PROD1043,10,888.64,8886.4,CUST4184,2025-08-04,Card,Quasi,Home,888.64,Laban Saini,Pune,Other,27
ITEM110138,ORD15243,PROD1222,10,459.73,4597.3,CUST1849,2024-06-29,COD,Rerum,Home,459.73,Krishna Suresh,Bengaluru,Female,24
ITEM110139,ORD21455,PROD1072,2,1223.57,2447.14,CUST5140,2023-09-21,Card,Reiciendis,Groceries,1223.57,Damyanti Bala,Hyderabad,Other,60
ITEM110140,ORD15406,PROD1297,7,1677.08,11739.56,CUST1152,2023-02-19,UPI,Adipisci,Home,1677.08,Parth Tailor,Bengaluru,Other,38
ITEM110141,ORD20621,PROD1164,3,1909.34,5728.02,CUST4634,2023-07-22,COD,Ipsam,Groceries,1909.34,Saanvi Bhakta,Mumbai,Female,55
ITEM110142,ORD16740,PROD1122,7,4101.01,28707.07,CUST4907,2024-08-05,UPI,Velit,Electronics,4101.01,Zaid Seth,Mumbai,Female,62
ITEM110143,ORD11702,PROD1062,7,4075.68,28529.76,CUST5028,2025-03-01,COD,Iure,Groceries,4075.68,Mohini Wadhwa,Bengaluru,Female,24
ITEM110144,ORD15187,PROD1022,9,1341.02,12069.18,CUST1968,2025-04-25,COD,Labore,Electronics,1341.02,Kevin Shere,Bengaluru,Male,48
ITEM110145,ORD15721,PROD1060,1,236.58,236.58,CUST2685,2025-07-23,COD,Amet,Home,236.58,Robert Kannan,Bengaluru,Male,36
ITEM110146,ORD14706,PROD1099,3,2544.04,7632.12,CUST3629,2023-03-14,NetBanking,Maiores,Fashion,2544.04,Chandresh Patil,Chennai,Other,49
ITEM110147,ORD14213,PROD1135,5,4872.38,24361.9,CUST1298,2023-11-19,NetBanking,Quaerat,Electronics,4872.38,Ekansh Purohit,Pune,Male,36
ITEM110148,ORD22791,PROD1160,3,2908.97,8726.91,CUST2713,2025-11-05,NetBanking,Laborum,Groceries,2908.97,Odika Wadhwa,Chennai,Other,32
ITEM110149,ORD21390,PROD1189,3,4563.77,13691.31,CUST1714,2024-08-01,Card,At,Fashion,4563.77,Forum Nair,Hyderabad,Other,46
ITEM110150,ORD20467,PROD1190,3,1320.27,3960.81,CUST3778,2025-10-28,Card,Deleniti,Fashion,1320.27,Hemang Kumar,Hyderabad,Other,44
ITEM110151,ORD15451,PROD1207,9,1554.5,13990.5,CUST1692,2025-04-10,Card,Consectetur,Groceries,1554.5,Lila Baria,Hyderabad,Other,44
ITEM110152,ORD18247,PROD1069,1,1643.69,1643.69,CUST4234,2022-11-29,UPI,Similique,Home,1643.69,Xalak Raju,Bengaluru,Other,55
ITEM110153,ORD16406,PROD1251,4,1519.65,6078.6,CUST4998,2025-04-13,COD,Sint,Electronics,1519.65,Darsh Kibe,Bengaluru,Female,36
ITEM110154,ORD16421,PROD1092,8,4032.67,32261.36,CUST5701,2024-08-25,COD,At,Fashion,4032.67,Chasmum Kar,Bengaluru,Female,22
ITEM110155,ORD17465,PROD1250,6,3133.08,18798.48,CUST3734,2024-06-03,UPI,Maxime,Electronics,3133.08,Arjun Kala,Mumbai,Male,25
ITEM110156,ORD20298,PROD1037,4,3530.95,14123.8,CUST2287,2025-04-20,NetBanking,Deleniti,Home,3530.95,Lakshit Bali,Chennai,Other,23
ITEM110157,ORD23107,PROD1014,9,3708.82,33379.38,CUST2252,2024-07-20,COD,Magni,Home,3708.82,Henry Viswanathan,Chennai,Female,41
ITEM110158,ORD24493,PROD1050,7,4002.16,28015.12,CUST5159,2023-09-26,UPI,Aperiam,Fashion,4002.16,Qushi Warrior,Bengaluru,Female,19
ITEM110159,ORD11202,PROD1278,9,1283.03,11547.27,CUST4090,2023-10-24,UPI,Commodi,Electronics,1283.03,Ekavir Vala,Chennai,Male,62
ITEM110160,ORD15794,PROD1269,2,1436.17,2872.34,CUST2951,2023-05-16,COD,Neque,Electronics,1436.17,Ekavir Nagy,Mumbai,Other,44
ITEM110161,ORD16414,PROD1157,3,1721.69,5165.07,CUST1082,2023-12-21,UPI,Temporibus,Home,1721.69,Harita Mangat,Hyderabad,Male,39
ITEM110162,ORD17057,PROD1182,1,2159.95,2159.95,CUST3570,2025-04-10,UPI,Sit,Electronics,2159.95,Deepa Mohan,Chennai,Male,25
ITEM110163,ORD19411,PROD1140,10,3050.51,30505.1,CUST2946,2024-01-31,Card,Vero,Groceries,3050.51,Yoshita Sagar,Mumbai,Male,51
ITEM110164,ORD17097,PROD1003,8,1789.04,14312.32,CUST2251,2023-01-23,NetBanking,Aut,Groceries,1789.04,Sathvik Dutt,Chennai,Female,31
ITEM110165,ORD24999,PROD1283,7,2364.48,16551.36,CUST4674,2024-11-27,NetBanking,Maxime,Groceries,2364.48,Harita Raja,Chennai,Other,33
ITEM110166,ORD14644,PROD1189,1,4563.77,4563.77,CUST1106,2024-01-08,NetBanking,At,Fashion,4563.77,Raksha Bali,Chennai,Female,34
ITEM110167,ORD11852,PROD1283,7,2364.48,16551.36,CUST5768,2023-07-10,UPI,Maxime,Groceries,2364.48,Yagnesh Nagarajan,Mumbai,Other,38
ITEM110168,ORD19818,PROD1135,2,4872.38,9744.76,CUST5916,2023-10-31,UPI,Quaerat,Electronics,4872.38,Onkar Koshy,Pune,Other,46
ITEM110169,ORD12339,PROD1144,6,754.84,4529.04,CUST5297,2025-05-01,Card,Eius,Fashion,754.84,Gavin Vasa,Bengaluru,Other,31
ITEM110170,ORD11741,PROD1141,8,439.38,3515.04,CUST4793,2023-02-09,NetBanking,Officia,Fashion,439.38,Quincy Wagle,Bengaluru,Male,44
ITEM110171,ORD16474,PROD1073,9,3636.83,32731.47,CUST1505,2023-04-04,NetBanking,Vitae,Electronics,3636.83,Azaan Ranganathan,Bengaluru,Male,59
ITEM110172,ORD20577,PROD1216,2,1362.38,2724.76,CUST3131,2025-01-30,Card,Eaque,Home,1362.38,Karan Lanka,Mumbai,Female,40
ITEM110173,ORD20484,PROD1136,6,2226.64,13359.84,CUST1373,2024-02-12,UPI,Eaque,Home,2226.64,Aashi Mammen,Chennai,Male,56
ITEM110174,ORD18217,PROD1259,4,3411.14,13644.56,CUST3609,2023-03-17,NetBanking,Occaecati,Home,3411.14,Aryan Bains,Pune,Other,32
ITEM110175,ORD22575,PROD1247,3,1865.62,5596.86,CUST1582,2023-09-16,UPI,Reprehenderit,Groceries,1865.62,Yashawini Kota,Hyderabad,Other,39
ITEM110176,ORD10595,PROD1118,9,3123.46,28111.14,CUST5650,2024-10-17,UPI,Non,Groceries,3123.46,Ranbir Gaba,Chennai,Other,48
ITEM110177,ORD11366,PROD1271,8,3320.4,26563.2,CUST3401,2025-07-06,Card,Expedita,Electronics,3320.4,Bhavna Kale,Chennai,Other,24
ITEM110178,ORD21874,PROD1234,9,747.88,6730.92,CUST2633,2022-12-11,COD,Illo,Fashion,747.88,Vedika Gour,Bengaluru,Male,59
ITEM110179,ORD16425,PROD1076,1,3761.52,3761.52,CUST4065,2024-04-13,NetBanking,Voluptatum,Fashion,3761.52,Siddharth Pau,Chennai,Male,21
ITEM110180,ORD12959,PROD1253,7,1019.7,7137.9,CUST4668,2022-12-25,UPI,Error,Electronics,1019.7,Jhalak Kale,Mumbai,Female,51
ITEM110181,ORD13514,PROD1258,4,4736.5,18946.0,CUST2082,2023-10-26,UPI,Dolorem,Home,4736.5,Jeevika Krishnamurthy,Chennai,Other,22
ITEM110182,ORD17263,PROD1100,10,1921.0,19210.0,CUST3948,2025-03-19,NetBanking,Libero,Electronics,1921.0,Vivaan Naidu,Bengaluru,Female,49
ITEM110183,ORD20761,PROD1281,10,1103.66,11036.6,CUST1734,2025-05-20,NetBanking,Labore,Electronics,1103.66,Warhi Srivastava,Mumbai,Female,59
ITEM110184,ORD10089,PROD1172,8,3825.69,30605.52,CUST4766,2023-09-27,NetBanking,Dignissimos,Home,3825.69,Gaurav Jani,Pune,Female,61
ITEM110185,ORD11359,PROD1170,1,3691.51,3691.51,CUST2875,2023-05-04,COD,Blanditiis,Groceries,3691.51,Shivansh Mohan,Hyderabad,Female,20
ITEM110186,ORD14574,PROD1274,7,2226.43,15585.01,CUST2010,2025-07-28,COD,Ea,Electronics,2226.43,Yasti Naik,Bengaluru,Male,55
ITEM110187,ORD11044,PROD1216,10,1362.38,13623.8,CUST5824,2025-05-05,NetBanking,Eaque,Home,1362.38,Abeer Suri,Chennai,Male,54
ITEM110188,ORD13951,PROD1140,6,3050.51,18303.06,CUST1524,2024-09-18,COD,Vero,Groceries,3050.51,Falguni Mohan,Mumbai,Other,42
ITEM110189,ORD15768,PROD1019,1,3243.18,3243.18,CUST5497,2025-04-23,NetBanking,Cum,Home,3243.18,Samar Saxena,Chennai,Other,59
ITEM110190,ORD13921,PROD1150,5,1711.21,8556.05,CUST4808,2024-01-31,UPI,Tenetur,Fashion,1711.21,Jeevika Murty,Bengaluru,Male,57
ITEM110191,ORD18975,PROD1126,6,2513.07,15078.42,CUST3962,2023-08-05,Card,Iste,Groceries,2513.07,Mahika Shetty,Mumbai,Other,50
ITEM110192,ORD21676,PROD1264,1,608.23,608.23,CUST4868,2024-12-07,UPI,Repudiandae,Groceries,608.23,Warjas Deol,Bengaluru,Male,20
ITEM110193,ORD18308,PROD1201,10,1725.94,17259.4,CUST3524,2024-10-12,NetBanking,Libero,Home,1725.94,Charita Rai,Chennai,Male,35
ITEM110194,ORD22128,PROD1060,8,236.58,1892.64,CUST3788,2023-06-21,UPI,Amet,Home,236.58,Nidra Kalita,Hyderabad,Female,61
ITEM110195,ORD20516,PROD1116,9,2606.82,23461.38,CUST4184,2024-12-19,Card,Eaque,Electronics,2606.82,Laban Saini,Pune,Other,27
ITEM110196,ORD14813,PROD1235,3,1308.47,3925.41,CUST4447,2024-12-06,NetBanking,Ex,Electronics,1308.47,Max Nori,Mumbai,Female,44
ITEM110197,ORD24376,PROD1253,8,1019.7,8157.6,CUST4149,2024-01-30,Card,Error,Electronics,1019.7,Vedika Gopal,Pune,Other,29
ITEM110198,ORD23296,PROD1198,5,3896.71,19483.55,CUST5616,2023-12-07,NetBanking,Magnam,Home,3896.71,Gautami Nagarajan,Bengaluru,Male,41
ITEM110199,ORD11006,PROD1140,5,3050.51,15252.55,CUST4776,2024-06-03,Card,Vero,Groceries,3050.51,Kavya Shanker,Chennai,Other,55
ITEM110200,ORD22939,PROD1216,7,1362.38,9536.66,CUST2362,2023-01-22,COD,Eaque,Home,1362.38,Siya Sodhi,Chennai,Female,34
ITEM110201,ORD20826,PROD1162,5,2276.21,11381.05,CUST2132,2023-11-18,UPI,Adipisci,Groceries,2276.21,Eta Dixit,Chennai,Male,53
ITEM110202,ORD20550,PROD1018,8,1433.44,11467.52,CUST5286,2024-10-02,Card,Ad,Fashion,1433.44,Alexander Karnik,Bengaluru,Other,37
ITEM110203,ORD15126,PROD1266,6,2406.44,14438.64,CUST4061,2024-06-25,Card,Corrupti,Groceries,2406.44,Isaiah Shukla,Hyderabad,Male,41
ITEM110204,ORD18370,PROD1020,7,1132.25,7925.75,CUST3904,2024-08-12,Card,Culpa,Home,1132.25,Ganga Hari,Mumbai,Female,33
ITEM110205,ORD18281,PROD1278,10,1283.03,12830.3,CUST5474,2024-06-09,UPI,Commodi,Electronics,1283.03,Amaira Kaul,Pune,Other,37
ITEM110206,ORD19531,PROD1018,3,1433.44,4300.32,CUST4736,2023-09-07,COD,Ad,Fashion,1433.44,Ishita Saxena,Mumbai,Other,26
